track_name,track_id,danceability,acousticness,energy,tempo,instrumentalness,loudness,liveness,duration_ms,key,valence,speechiness
Hot Friends,53OcXcJ0xpduh8GOTwGSi7,0.401,0.0156,0.875,166.117,0.0,-4.267,0.396,186599,7,0.526,0.0785
Hunting Season,0NCvhkLffy3suyYgXITOzP,0.434,0.000206,0.824,163.989,0.000321,-6.864,0.337,198666,0,0.287,0.0587
No Apologies,3tOsMX89CIiuf2x2n5EQyb,0.507,0.00032,0.943,93.024,2.63e-05,-3.215,0.417,188140,5,0.443,0.0576
Out of My Head feat. Aaron Gillespie,6QDS3BSyRGSaTUY4MhJUir,0.463,0.0184,0.729,151.927,0.0,-4.573,0.0699,174032,2,0.244,0.0469
Plagued,7vEfK1zL7FF5SVy4s1sYUC,0.456,4.72e-06,0.933,96.624,0.00043,-3.386,0.37,209840,1,0.568,0.057
Set You Free,4v6CBp84XVSBojVhgA2QHH,0.517,5.69e-05,0.952,147.038,0.00115,-5.233,0.0553,211440,10,0.157,0.0957
Rotoscope,3TV6XEPjXQhbSneiEXRNEr,0.565,1.73e-05,0.878,125.014,0.104,-4.521,0.107,215363,0,0.455,0.0892
If Tomorrow Never Comes (Feat. Spencer Charnas of Ice Nine Kills),5MgL0ccriqgDP1Gq3pwNNO,0.349,4.51e-05,0.907,164.057,5.62e-05,-4.545,0.196,189499,1,0.326,0.142
Above It All,3GYRXFfWTV2U1gIs8yIipx,0.456,7.53e-05,0.9,103.967,0.0,-3.37,0.0852,199434,1,0.562,0.0547
Fallout,07GYummphjTwkCjNfJvIca,0.434,0.00531,0.731,184.298,0.0,-5.857,0.291,194827,2,0.315,0.21
Shivering (feat. Spiritbox),10Q3ASy9okYt85040yV46c,0.428,0.00594,0.907,149.955,1.71e-06,-3.063,0.129,300917,4,0.244,0.163
Worst Is On Its Way,4mvAZT5CKaKZjvNGmjoHRA,0.386,0.00421,0.991,95.395,0.00156,-2.986,0.769,243560,4,0.132,0.132
Blow (feat. Spencer Charnas of Ice Nine Kills),2Kh3cX18dUwMz9SnI0uBse,0.593,0.000568,0.966,126.005,3.81e-06,-1.935,0.33,165238,7,0.672,0.0608
Leech,213FfJIwavzYZrAXa2nNL5,0.441,0.000628,0.875,170.034,0.0406,-4.926,0.0528,230187,6,0.378,0.0811
Temple Of Ekur,1SsCpBXMHUYlrHR7Hozgvu,0.43,1.75e-05,0.923,168.009,0.00031,-7.385,0.633,259173,0,0.57,0.0494
Planet Zero,3GL1RQKHV0TDRq8EXHMhGq,0.416,2.35e-05,0.964,157.925,0.000875,-2.967,0.473,222739,9,0.212,0.112
Plastic Heart,4hfA3mKxMHm7cOdFHMcfen,0.507,0.000864,0.908,158.186,0.0,-4.398,0.326,183351,11,0.499,0.156
Make Believe,5NLi9YVXt9pMAXS068FY9o,0.556,0.00225,0.924,131.014,6.98e-05,-4.048,0.11,229008,2,0.49,0.0701
City Of The Dead,39sHS8PN9SDZSZ7w1wjRYb,0.432,0.00172,0.878,140.14,0.0,-3.158,0.347,173931,0,0.471,0.0877
Dead Man Walking,67zLByRJnWEBgInykFoV5D,0.561,0.000159,0.823,92.0,0.000506,-6.81,0.154,201280,8,0.161,0.034
Epiphany,4YczLxtXC35D5KniPzAzPJ,0.441,5.28e-05,0.896,165.081,0.0152,-4.979,0.115,268921,6,0.449,0.0906
Rest In Peace,1nx0EzitUaNF08xrQunABp,0.314,0.000731,0.83,73.191,0.0,-3.83,0.374,217327,2,0.194,0.0435
Like A Drug,72R08p6rgsH9xCYu5xcfCS,0.58,0.000318,0.841,97.0,0.0077,-5.274,0.344,212621,5,0.85,0.032
StuckintheMiddle,41wOSqwwI5BYv0Eke9yZHv,0.363,5.21e-05,0.959,166.038,0.00653,-3.603,0.274,198516,9,0.31,0.059
Black Summer,2a5cbTg2UIi784t9E2wT35,0.417,0.0267,0.682,105.542,0.000669,-5.071,0.109,232412,1,0.351,0.0295
Glitch,35i03ZqMFb5Q3O9TAQ7XLB,0.551,9.45e-05,0.871,106.043,0.0968,-3.998,0.286,261812,1,0.367,0.0477
Take Me Away,0jSfQJjEPrcVHr6f7x3D8X,0.408,0.0324,0.799,171.999,0.0,-5.987,0.0874,137773,4,0.403,0.102
Puzzles,56F0w1wbpp3mQRpTlKXVi8,0.578,0.0211,0.948,88.561,0.00058,-5.304,0.0745,161560,0,0.393,0.136
Assassin,6e9rjIDM1bDeWNdro7hLce,0.458,0.00207,0.885,169.955,0.0,-4.5,0.478,189176,11,0.239,0.082
Saturation (Strange Love),3USDxKVLG1hbnAnY3zGXL4,0.423,0.0032,0.899,175.911,6.06e-05,-4.617,0.362,235133,9,0.314,0.0676
Sober,5Q4q6onwKCYruNIqRz8b3I,0.482,1.76e-05,0.947,99.979,9.58e-05,-3.464,0.146,185308,4,0.308,0.055
SOS,43AG34Hsu3k5sSwGYOWpBP,0.255,0.00487,0.921,180.458,0.0,-3.286,0.316,219300,1,0.607,0.194
We’ll Be Back,4SsN1B9ZaSOFmBb4wVu1WB,0.405,0.0001,0.96,174.952,0.0576,-3.916,0.182,269467,2,0.417,0.074
Dead Inside,47xrDjgTsXiSczuZENqUoH,0.412,9.63e-05,0.944,174.018,0.172,-4.607,0.0261,240690,2,0.266,0.0858
Ringin' In My Head,1WvT1OcoGlm9g3Sjx9W3Gw,0.399,0.000164,0.889,180.005,0.00014,-3.867,0.513,252762,6,0.357,0.0649
Another Last Time,3IzeRtUTIeMMHYxWpjEm4P,0.414,0.00218,0.835,75.97,2.16e-05,-3.319,0.0819,290267,3,0.453,0.0373
Ramon Ayala,7oRlqeavsFnEtKoUueqyiL,0.491,0.00129,0.873,182.077,5.52e-05,-4.112,0.255,168312,4,0.526,0.0623
Dismantled,01dPcsbep0CGpj4VZ2OWKc,0.553,0.000522,0.736,90.019,0.000702,-3.669,0.106,191467,8,0.393,0.039
Circle The Drain,37LTDJrNmWco1qHO1AuZ1r,0.448,0.000129,0.969,92.512,0.000135,-3.309,0.0771,215347,5,0.387,0.11
Repent,2QkGCfsLjFmOyTXqraOoZN,0.233,0.0137,0.803,199.665,5.72e-05,-2.593,0.328,223875,0,0.391,0.101
Nevermore,3UxbX3S3t6IKzGW4gGgYtr,0.496,8.33e-05,0.988,102.005,0.323,-4.409,0.155,275925,4,0.199,0.11
Last Man Standing,2wf0dt4xapeHtfUyizyQqQ,0.409,0.00031,0.949,159.707,0.0,-3.383,0.104,267560,1,0.52,0.0803
HADES,1O8rugYWOkrLMd8harTBmR,0.166,3.41e-05,0.883,179.993,0.00386,-5.807,0.195,166840,2,0.526,0.0653
100 Little Deaths,3MgIvPwRJQ3H02Pg2R361m,0.229,0.000461,0.845,144.761,0.256,-6.824,0.0798,213000,9,0.142,0.113
I Still Burn,6aXpsIVZDN1lfdt88T8fX1,0.556,0.00021,0.915,110.013,0.0,-4.319,0.242,235040,2,0.428,0.0453
Fait Accompli,2WVIffmLGZUz96nOsNgFHP,0.498,8.57e-06,0.936,128.015,0.0243,-5.41,0.111,288049,3,0.257,0.0555
when we were young,5wTfzzRW8ddRdgW2kASbox,0.443,4.42e-05,0.938,169.995,5.71e-06,-3.01,0.32,193886,8,0.439,0.106
Baptize,68RUydoqlDT60rsirSIJWR,0.595,0.00369,0.914,104.901,0.000783,-5.306,0.155,169382,1,0.479,0.0598
Live Like This,5CkNMoWHtL0OxNqZSilmYU,0.424,0.000215,0.793,141.994,3.72e-05,-4.631,0.149,236653,7,0.145,0.051
Family,3z67pAKSP7DQkRpWOD28T1,0.613,0.00263,0.667,149.838,0.0635,-5.145,0.0753,247092,3,0.413,0.0855
Heartache,2TBDweMyj3Wen6bu9gYwrn,0.469,0.00167,0.929,175.109,0.0,-4.923,0.17,225907,10,0.358,0.18
Outcasts vs Everyone,4GPyVNFRDepnBPhJczVXGQ,0.461,6.09e-06,0.887,99.97,0.0,-4.652,0.361,225640,7,0.379,0.0367
Stitches,3l3SHjft9MKZt4Yq3CktJo,0.519,0.000204,0.945,99.898,0.000356,-3.501,0.35,209549,10,0.574,0.0699
Behind Your Walls,0bfpMVuGjXbkZonmvymDSv,0.423,0.00219,0.954,152.207,0.0,-2.325,0.0602,201267,11,0.394,0.14
Crows,3LUuYmLk8kDRjN6CmCKFME,0.435,0.000351,0.931,169.915,0.000662,-6.401,0.116,186320,5,0.413,0.0685
.intoodeep.,0BWv3O0ouhfmc2aAPezRGu,0.592,0.00039,0.674,124.928,1.26e-05,-6.26,0.354,219907,8,0.499,0.0417
Full Disclosure,3WPG4qHTwXJxWCOCC5izDV,0.598,1.89e-05,0.891,101.253,0.0,-5.045,0.183,196741,7,0.49,0.0809
Break (feat. Atreyu),1sdXpltuAciWckk0uRo0Jb,0.502,0.00083,0.913,99.966,0.0,-6.233,0.0782,169938,9,0.361,0.0878
Fingernails,5spwALkCxee9CstWeKG7gF,0.613,0.00391,0.946,141.994,0.0338,-4.522,0.11,245244,1,0.374,0.113
Graveyard,4lDhUegBfuSYmL2REY3P8y,0.456,3.62e-05,0.946,90.094,3.98e-06,-5.572,0.336,183750,2,0.405,0.0567
MYSTERY,5iXnD2VizcAbErpkcuNQ6I,0.403,0.00374,0.892,163.991,0.0113,-6.244,0.882,155200,0,0.185,0.0913
Compliance,27hktiddJj63mK6gZAQp4q,0.642,0.145,0.791,110.037,0.0,-4.196,0.374,250861,2,0.56,0.0855
Ketamine,37vKzukXbXcJiA3TMmGptj,0.62,0.000101,0.956,120.034,0.0,-3.53,0.278,172019,1,0.539,0.147
Salt,5Ve3eqZmguw75vcY7iwwZY,0.433,9e-05,0.926,138.052,0.000843,-4.482,0.24,207400,8,0.24,0.0971
Better Dayz,4FCsd4YCpWIk5INu62aYPx,0.393,2.85e-06,0.97,157.034,0.000133,-7.043,0.364,197160,1,0.585,0.0964
Strangest Faces,2CuNZ5JXaEgpAPvTj7gpv7,0.372,9.96e-05,0.787,152.233,3.44e-06,-5.865,0.243,191627,5,0.542,0.047
Saturday Night,7BssDn6I8fEzYms6FlkXtC,0.419,7.88e-05,0.931,93.971,1.17e-05,-1.409,0.102,225485,8,0.498,0.0416
This Is Mongol,0OZNo9Zwar54OYs9wkQMVb,0.729,0.00929,0.708,129.98,0.292,-7.624,0.127,224855,10,0.558,0.0377
Foxglove,3kpW19uTVTQF9EYJ9jhIOG,0.554,0.00127,0.846,103.998,0.0,-3.453,0.326,218553,1,0.52,0.0427
No Longer Broken,4Pyji8Lazjmb13VNtajN99,0.34,0.000628,0.907,159.971,0.00144,-3.801,0.103,199499,10,0.326,0.203
Fire It Up,2NtTPFydPxZnZ3p6wlkYdq,0.584,0.000471,0.96,96.99,0.00146,-4.19,0.311,199533,9,0.687,0.0759
Love is Red,7Bv3EeVZG2U79f51j483rk,0.631,0.0329,0.837,111.977,0.0,-6.186,0.268,223393,1,0.473,0.0599
Stitches,4KWq6RMruDDwjzYBBpUi7c,0.547,5.72e-06,0.941,100.007,0.000756,-4.631,0.323,301427,1,0.331,0.0824
Down,5wSDE6o75zcW3JtDhPFG7j,0.378,0.000188,0.973,172.943,0.0687,-2.151,0.216,212537,8,0.526,0.0694
break me!,4kAtlOHiKnGFfJVPfLyHo1,0.369,0.145,0.725,79.707,0.0,-6.815,0.0819,153899,6,0.349,0.0929
Zick Zack,5hPxC9i9lj9pJwg7DK2MvC,0.669,0.00121,0.812,130.012,0.00113,-5.384,0.0732,244365,5,0.399,0.0679
Neon Grave,46b5EPoX1k0Q1VymqWZ35R,0.498,0.000216,0.898,97.952,0.0,-4.135,0.111,239353,6,0.268,0.0563
ZOMBIFIED,2ib8fuTavdc48X6MjhE4Ft,0.544,0.000141,0.911,91.033,8.89e-06,-3.681,0.333,218521,10,0.558,0.0422
PURGE ft. Siiickbrain,1DtlyZk7uxrg5T29zQls44,0.491,0.000877,0.852,149.995,0.0,-4.041,0.103,157000,5,0.34,0.0736
Shipwreck,12uswvXC1QR3WiKJXbXxrI,0.513,0.0968,0.721,140.009,2.56e-06,-4.921,0.157,230698,10,0.38,0.0322
Kids Against The Monsters (Feat. Corey Taylor),2gmnmexjXm0bM0piPpA4lU,0.471,0.022,0.803,74.911,0.0,-5.195,0.194,180219,5,0.797,0.0956
Lucy,1tHk8blCzRJQKQd10K6i8I,0.427,0.000114,0.968,160.044,0.0,-3.787,0.134,216360,4,0.51,0.0786
People Are Strange,7GoOq1xY12PehqOfUryNWU,0.244,7.48e-06,0.855,180.359,0.14,-5.33,0.166,147082,1,0.388,0.052
Peace and Tranquility,1Yj539Xb3ddqG5ZJAZsQWN,0.229,0.00011,0.967,100.026,0.0287,-5.433,0.24,355598,7,0.266,0.0998
Re-Entry (feat. Mark Hoppus),2f2WCKwB1r2SH7AvJc0P8W,0.435,9.45e-05,0.852,128.627,4.34e-05,-4.895,0.393,172928,0,0.382,0.0781
CASUALTY,3OWxpc6Zguzep0XKWGxDyc,0.513,0.00219,0.916,96.095,0.00113,-3.191,0.338,158081,4,0.474,0.0987
Waiting On You,71f22NnyQgS5r0Ekyfrxrm,0.534,0.00391,0.988,111.527,2.35e-05,-2.908,0.28,196669,4,0.268,0.116
Destructible,73IXs3h1OUIecDOAoYvH15,0.498,0.0283,0.914,160.06,7.55e-05,-6.391,0.14,171830,0,0.506,0.0552
Mind Of Mine,1gMY7zjIZsuSvwrQYIMgMa,0.539,0.168,0.679,164.199,0.0,-5.642,0.191,164667,1,0.251,0.0598
Scarlet Cross,6FfSelhMMRoigvtAlYPmBd,0.44,0.00018,0.95,126.041,0.00239,-2.365,0.353,217279,0,0.421,0.187
Dead Wake,572Y0uRnjxPXYGzEAPChtb,0.549,0.0162,0.792,141.221,3.57e-05,-7.149,0.0725,295293,4,0.2,0.0663
Skin,75KnjXtPMCZf60zlEp5m1D,0.326,4.56e-05,0.939,200.005,0.0202,-3.454,0.0571,198928,10,0.485,0.254
KULT (feat. Jasiah),22ya9ZSp7FxhcgFLALm0eS,0.446,0.000331,0.832,165.983,0.000784,-4.195,0.203,177150,4,0.558,0.0596
Daylight,6LleMnUceskUsmszoOlODl,0.258,0.424,0.539,180.583,1.32e-05,-5.853,0.0874,240895,5,0.344,0.0342
U 2,25akoaDy47WRQSHccLHzMf,0.431,0.000398,0.99,155.949,0.00145,-4.303,0.144,211154,1,0.295,0.157
Weapon,0CGj0cu1kyQq08Zw5tt1Tt,0.387,1.34e-05,0.955,160.028,1.14e-06,-4.234,0.269,214875,0,0.561,0.0877
Heathens,42PD5CnANDCJkcLPPuH4Zd,0.39,0.000182,0.943,77.551,9.95e-06,-4.607,0.124,210749,7,0.378,0.0775
Where You Go I Go,1k8ItZUN3SgDbe8RJvZ2Dw,0.454,0.00234,0.803,154.926,0.0,-4.132,0.247,202839,5,0.498,0.0318
So Called Life,5EIKp1TKhUNdsThloWPa53,0.502,0.00021,0.905,160.064,0.0,-4.162,0.0601,206277,2,0.481,0.0634
Bad Influence,3rpGgPToTtMU6q8kDLJ4Q8,0.496,0.000221,0.976,92.993,0.000206,-4.27,0.458,182581,9,0.351,0.0536
Dark Days (feat. Jeris Johnson),0noEqnVKPCwEvgWekT1Pzl,0.479,0.000315,0.985,87.548,0.0,-2.752,0.373,170000,9,0.356,0.141
The Rumbling,6k0X05danQOXSBTVek5DU1,0.459,5.62e-05,0.878,144.852,0.000307,-1.399,0.371,220799,5,0.494,0.0688
Decompress,0MjcjSg3l138CERciX7Zry,0.411,6.37e-05,0.953,93.041,0.0044,-3.893,0.31,219587,6,0.322,0.0717
SOLD OUT,3I56OBwJkDAyt9L00c8ois,0.504,0.00556,0.893,145.005,1.83e-05,-4.801,0.34,202912,9,0.333,0.0488
Hallelujah [Feat. Charlotte Sands] - Charlotte Sands Version,4tkpDoDiZ1AxCfd6roVPeM,0.315,2.92e-05,0.749,159.899,3.06e-05,-5.414,0.276,176587,7,0.166,0.0356
Better off Alone,48XRKpWl8V2eNL5T8LBBRE,0.524,0.0356,0.861,114.95,0.0,-1.761,0.128,213213,4,0.292,0.0455
HTIS (feat. Luna Shadows & Carmen Vandenberg),3gbagPtR7WT8reMyyGXPl0,0.654,0.0237,0.774,107.974,9.91e-06,-5.898,0.0884,195133,10,0.748,0.0498
Think Big,4lX4jH7rruAPMuOwdSOaH9,0.53,6.7e-05,0.944,142.025,0.14,-4.393,0.527,207841,1,0.605,0.0515
Up,2wzNQYX6veNM0AJncAV75v,0.516,0.0992,0.611,182.744,0.0,-5.174,0.16,169129,7,0.417,0.0347
No Place Like Home,75PZD6IULgi7uwyAZzMyXY,0.401,0.000428,0.952,183.966,0.0,-2.469,0.353,183261,3,0.514,0.154
Hanging Out With All The Wrong People,6niHYEQnhbmqxT5ZOL5BM0,0.651,0.021,0.915,111.997,0.0,-3.638,0.0492,226489,2,0.711,0.0721
Two Hearts,7b4mcEckMUoFQEa31W93Na,0.356,0.000859,0.951,159.922,0.0,-3.534,0.15,207907,5,0.562,0.0566
sorry i'm not dead,6GF1LMFAQpWpKNMJ5LYrrF,0.583,0.00835,0.966,110.998,0.0,-4.048,0.086,220940,5,0.309,0.114
IN THREES,1TIBjAmf6B2K0xfcb7ja7r,0.693,0.0132,0.615,123.954,1.17e-06,-5.353,0.124,185205,8,0.395,0.0727
Changes Are Coming,3SSflpFdIv5r6x2fOcQvrH,0.368,0.000243,0.845,82.781,1.1e-06,-4.87,0.253,221224,6,0.314,0.057
Dance With My Demons (feat. The Score),0sHK5UJRZhUKWbcSeLZPha,0.455,0.0352,0.85,85.528,0.0123,-3.741,0.0376,229462,9,0.377,0.0412
EARTHRISE,56v5UfviHZFpZ0lghilvOI,0.438,0.00266,0.727,76.075,1.09e-05,-5.883,0.163,296907,7,0.297,0.0323
Closer,2DFE90Gljmrj9KD48gffiY,0.599,0.000726,0.902,101.985,0.0,-2.826,0.245,199000,1,0.599,0.0592
American Dream,1Fl5pNT0nM667ugiC08mPd,0.521,0.00406,0.906,108.997,0.0,-4.453,0.119,185579,5,0.621,0.0717
Peace That Starts the War,3GDGBicHo5vRMYOEvqSURs,0.53,2.11e-05,0.989,95.024,0.00222,-2.554,0.0769,168391,2,0.119,0.134
Dark Side,1ovFnZv6mUe0LzAbfVqOmh,0.571,0.00254,0.955,98.01,1.55e-06,-3.795,0.274,177790,7,0.437,0.105
Echo,1tflEwtV8PtN6IRErehdve,0.535,0.00208,0.95,133.009,0.00146,-5.819,0.142,199250,9,0.0804,0.157
Dead From The Start,4hSW2xfTKkxKSQwge0bCnj,0.454,1.98e-05,0.972,132.071,0.0033,-4.785,0.0402,202016,2,0.255,0.122
Revelation,4fCpWnOoknyMRZQaGL3tWt,0.479,6.98e-05,0.907,134.972,0.606,-5.484,0.133,190218,1,0.558,0.0398
Out For Blood,3Lq6gNTGCu9SOChMq8ZZfY,0.404,2.08e-05,0.959,138.158,1.85e-05,-2.434,0.324,220027,11,0.258,0.159
Awaken Love,3lUljv8dQ66rCPw8Z5G5Ms,0.253,0.00034,0.82,140.068,2.97e-06,-3.765,0.147,267427,5,0.138,0.0359
Unsaid,5IE22PXeE1MvycfdOGX9dG,0.501,2.43e-05,0.92,133.814,0.0,-3.057,0.343,223746,8,0.641,0.045
Pull Me From the Edge,0CAnlKqdnHnYN46hvVZRq0,0.32,0.00291,0.794,143.964,0.0,-6.366,0.292,257167,0,0.303,0.0504
Shut Down,2X0KEVCbVMcR2F3Lg75gjG,0.506,0.0164,0.781,155.942,0.0,-6.619,0.215,177593,6,0.38,0.0358
Die With Me,3isuMKUaFNJknycyjBJig2,0.5,1.53e-05,0.836,154.991,9.04e-06,-7.084,0.285,201200,1,0.749,0.0535
Only Love Can Save Me Now [Feat. Matt Cameron & Kim Thayil],4jXoiJSLQkAft0L5D1yjDb,0.384,0.00115,0.944,169.848,0.000138,-2.97,0.431,312107,3,0.425,0.0859
Wonderwall,4siFdX3QLfjtzg1HHgCPW7,0.321,0.828,0.22,157.037,0.00398,-12.608,0.0873,248280,7,0.301,0.0352
When The Stars Go Blue,04rMpRstoJt3uvqyNGKczX,0.59,0.466,0.208,90.084,2.81e-05,-13.25,0.115,211667,10,0.293,0.0316
Come Pick Me Up,0lngUitwRDbvZ5yVO76dVN,0.581,0.0703,0.271,123.625,0.0048,-10.963,0.187,318102,10,0.269,0.0352
To Be Without You,3GfZdJBB1cAbjSEIj3kraY,0.633,0.0829,0.405,81.074,0.324,-10.494,0.139,201507,10,0.562,0.0336
Lucky Now,1xLiOXTkAetjRqmPQwELn4,0.599,0.671,0.34,120.301,0.000107,-12.081,0.094,172187,8,0.346,0.0418
Two,4Yg9sKLmvYuybzU9Ruiced,0.6,0.0947,0.507,153.03,5.67e-06,-6.429,0.308,158293,9,0.616,0.0258
"To Be Young (Is to Be Sad, Is to Be High)",0aLk2Za7r0eGlLOepW2hzL,0.486,0.0748,0.73,92.582,0.000214,-6.462,0.361,184672,7,0.421,0.042
"New York, New York",4snBTILMGyRKErKygwoDkE,0.52,0.0562,0.812,106.198,7.85e-05,-8.246,0.165,226693,9,0.409,0.0381
Shiver And Shake,6TbOgR6jpuqkjAmgs4hdFL,0.391,0.722,0.392,144.014,9.94e-05,-14.783,0.0983,185010,9,0.155,0.033
Bad Blood,0Pq0pa6k5m7D3mUG1nFQwi,0.397,0.002,0.619,161.853,0.0451,-7.029,0.241,235120,11,0.427,0.0361
Oh My Sweet Carolina,2Zcr8xMMZyNT5wMsj3SWmw,0.487,0.487,0.128,132.2,2.74e-06,-14.654,0.108,296725,2,0.306,0.0368
La Cienega Just Smiled,7M5muIJFufE3FaF1b6F8ho,0.636,0.436,0.34,136.786,0.117,-14.234,0.0861,301013,3,0.619,0.0277
Desire,2cSReP67LziR3PeYQ8Ehm2,0.418,0.405,0.24,154.431,7.71e-05,-10.78,0.0781,220680,7,0.202,0.0337
Blank Space,1JhAt4FmhLKj0Z5QpsadNa,0.445,0.877,0.219,92.966,0.34,-17.12,0.113,201693,10,0.376,0.0406
Rollercoaster,2ysAcfGtUNg4PUOSom6yd5,0.65,0.00922,0.674,120.88,0.0107,-6.65,0.112,249485,1,0.236,0.0295
Answering Bell,0LXfdDKFrHSlRmOXJnhBar,0.534,0.107,0.518,149.088,5.85e-06,-10.407,0.0399,185000,7,0.407,0.0371
Prisoner,3namvPHEYY9nstuEAivJuE,0.547,0.00144,0.82,103.853,0.00187,-5.787,0.327,191547,0,0.774,0.0297
Dear Chicago,2J8P81JjKemQZczm1mfp3s,0.341,0.75,0.301,174.781,3.08e-06,-11.074,0.112,132680,4,0.297,0.0313
Doylestown Girl,6oRkeHUGlFoxcFLTpnsINh,0.663,0.17,0.608,130.039,0.245,-8.062,0.204,174120,5,0.594,0.0257
I See Monsters,7yo0FaDvZ7hx6F8UK324hH,0.426,0.848,0.337,81.408,0.00261,-10.296,0.18,234427,1,0.275,0.0325
Everybody Knows,68jGLpiDK7ZZ13RR8AEm1o,0.535,0.0573,0.544,153.556,2.97e-05,-6.071,0.297,145133,10,0.417,0.035
My Winding Wheel,2xogiMuoVDFDKpxgZpmPfQ,0.497,0.00884,0.219,94.083,2.41e-05,-12.881,0.0976,192732,6,0.231,0.032
Lookout,0USkDJMpEkFZLyPoYFP5XT,0.599,0.00453,0.812,129.613,0.904,-5.356,0.274,172707,0,0.917,0.0266
Out Of The Woods,4kl5l7LzhTLOO3RoUJ59ei,0.317,0.178,0.379,135.276,0.0031,-8.815,0.0978,367387,6,0.116,0.0278
The Rescue Blues,3FiVlyfywz3RDC3BHT3eco,0.5,0.578,0.412,135.307,3.21e-06,-9.873,0.116,218400,1,0.35,0.0292
Doomsday,70PPbwGrPBpQ1hRBuuSirh,0.601,0.00186,0.6,120.977,0.00682,-5.903,0.263,181840,10,0.56,0.0264
Somethings Missing,0VbtIu7vYixBGAfh8GxzRv,0.517,0.0444,0.84,79.994,0.0371,-11.246,0.241,137133,6,0.857,0.0434
Spinning Wheel,1xVQRTGM6LQJ0Ft9NIohrT,0.688,0.00648,0.647,118.583,0.0494,-5.698,0.338,158227,0,0.767,0.0255
All You Had To Do Was Stay,7Jw1V7CzU9xvVSEONbHOD3,0.612,9.51e-05,0.654,130.099,1.99e-05,-5.882,0.0728,210240,8,0.399,0.0359
Haunted House,60gqIHYxfFNfAF2ljsx2xq,0.557,0.133,0.438,100.313,0.000595,-8.586,0.149,162307,5,0.402,0.0268
My Heaven,4PgHvvPObeSsrEOPYHNzLf,0.439,0.0162,0.602,138.994,0.0263,-6.415,0.119,261493,10,0.359,0.0301
Amy,7qzqcfLHBAUherRXgW4Ul7,0.501,0.832,0.075,124.131,0.000152,-19.697,0.102,226036,6,0.214,0.0352
Style,4HRcQ151h3D8lZFvDMgObi,0.448,0.00029,0.777,98.293,2.39e-05,-5.121,0.119,164467,9,0.349,0.0281
"Chin Up, Cheer Up",4SBUErshKs7VyfKtXdmcTz,0.566,0.172,0.801,94.081,9.78e-06,-5.95,0.19,178707,10,0.762,0.0299
This Is Your House,3pzm9zJZsfVTwuI04CCEJ1,0.573,0.0016,0.574,154.063,0.406,-7.712,0.0725,125387,5,0.534,0.0282
This House Is Not For Sale,67ftTHCuUcUt5DlNO3dUQR,0.55,0.0492,0.882,118.61,0.000279,-4.982,0.171,233653,7,0.531,0.0377
I Wish You Would,0Nb6EyYhGhH96rqSe4wmdy,0.421,0.0437,0.379,104.053,0.463,-8.983,0.0911,224053,5,0.291,0.032
Firecracker,27FB2JgWXsWWwU5FKHaS4m,0.626,0.0741,0.857,133.339,0.00271,-6.796,0.22,171667,5,0.852,0.0505
Romeo & Juliet,73jnBpdPr7JcvXrRgRuN19,0.539,0.916,0.0806,62.919,0.0237,-16.506,0.126,222973,7,0.265,0.0489
The Shadowlands,2uW4Jr8JOkYtpfQwG5YXcj,0.51,0.866,0.196,120.496,0.0289,-11.279,0.0877,318587,6,0.141,0.0405
Fuck The Rain,6QZteBMevNynnZFzCxoG0I,0.57,0.0366,0.436,75.167,0.0941,-10.121,0.114,213947,0,0.261,0.033
Aching for More,2xw0QgtPR8eqkizBgLNOX6,0.593,0.00328,0.844,122.092,4.2e-05,-4.59,0.0839,247093,5,0.828,0.0338
Tightrope,1d9M5ezx4n6D57FMG4tj1c,0.436,0.58,0.375,119.179,0.000325,-9.515,0.109,236440,7,0.292,0.031
English Girls Approximately,4z7UVZQQbF2QNT0jlyBLFg,0.489,0.149,0.65,79.665,0.0,-6.186,0.138,340667,7,0.293,0.0308
So Alive,1VczhujvY0bkcf7jE2RbFE,0.21,3.07e-05,0.887,141.847,0.877,-4.254,0.0913,238333,4,0.175,0.0553
I Got Lost,0x8ZFTeXx3kOPah13CvMw6,0.569,0.883,0.213,126.684,0.043,-15.305,0.0989,154280,7,0.269,0.0353
"Oh My God, Whatever, Etc.",3o68rZVgCzV5ln4ug2RpUc,0.572,0.7,0.395,79.552,0.00025,-10.63,0.126,151960,4,0.483,0.0304
Big Colors,64QHj3KzbmnvZBGEuFV9IS,0.644,0.448,0.419,92.963,0.23,-11.911,0.291,187907,0,0.514,0.0247
Bartering Lines,0bkV9Clv4lnhpVRKST2Iwp,0.731,0.721,0.106,118.638,1e-05,-17.21,0.0676,239257,0,0.319,0.038
Moving Target,3HwLobYrehYJZBuEThdCYR,0.612,0.0646,0.694,163.209,0.433,-8.034,0.249,221720,5,0.675,0.0277
Wild Child,0dgAZ1j5irH1FlA5WrpHW4,0.68,0.017,0.639,106.991,5.09e-06,-6.233,0.0398,164867,5,0.957,0.0278
Lonely Boy,5G1sTBGbZT5o4PNRc75RKI,0.356,0.00417,0.872,166.3,0.00975,-7.837,0.0997,193653,2,0.607,0.068
Howlin' for You,4yffABDkB5A9flvr9vQFck,0.725,0.0272,0.747,132.921,0.0468,-5.545,0.104,191956,11,0.38,0.0876
Tighten Up,2MVwrvjmcdt4MsYYLCYMt8,0.504,0.00121,0.705,108.965,4.12e-06,-6.179,0.453,211080,6,0.567,0.0665
